Kline open time,Open price,High price,Low price,Close price,Volume,Kline close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1611576000000,33185.25000000,34300.00000000,33050.00000000,34180.01000000,6294.12879000,1611579599999,212886323.99642283,141672,3832.05364200,129697877.57817209,0
1611579600000,34180.01000000,34693.93000000,34098.59000000,34544.49000000,6947.92097900,1611583199999,239075222.77008129,149518,3681.46629400,126641878.79692544,0
1611583200000,34544.50000000,34875.00000000,34280.45000000,34467.43000000,4653.60176100,1611586799999,161201191.93781374,121711,2300.94315700,79711508.64811906,0
1611586800000,34467.43000000,34588.88000000,34202.69000000,34458.31000000,3214.09083500,1611590399999,110499278.35623155,99800,1683.60676500,57886514.36909641,0
1611590400000,34458.31000000,34600.00000000,33630.57000000,33910.96000000,6140.45596500,1611593999999,208743836.36417970,137781,2930.49663700,99666505.65631162,0
1611594000000,33910.95000000,34246.66000000,33700.75000000,33784.36000000,3303.04567900,1611597599999,112062093.92618265,88854,1668.43201000,56623803.28719433,0
1611597600000,33784.35000000,34031.56000000,33519.00000000,33672.46000000,2950.05725800,1611601199999,99735147.24005105,73313,1351.67085300,45707149.29247083,0
1611601200000,33669.27000000,33788.38000000,33373.92000000,33411.54000000,2213.52882300,1611604799999,74418069.81680985,54008,1000.65621600,33664318.87293048,0
1611604800000,33411.54000000,33473.92000000,33061.12000000,33470.20000000,3271.37775200,1611608399999,108861348.10978255,72794,1446.31515700,48132100.20679488,0
1611608400000,33463.51000000,33464.21000000,32155.28000000,32718.08000000,5912.51444300,1611611999999,193088110.56224740,133539,2399.19789400,78313733.17332801,0
1611612000000,32715.53000000,32732.99000000,31910.00000000,32462.36000000,3761.90324400,1611615599999,121568650.71200311,99590,1579.13921000,51071639.66397406,0
1611615600000,32462.38000000,32650.00000000,32201.44000000,32254.20000000,2777.02159200,1611619199999,90133125.79093578,71991,1340.47024500,43517573.98559408,0
1611619200000,32254.19000000,32793.01000000,31758.00000000,32474.33000000,3799.04119800,1611622799999,122995112.44859934,96323,1871.01283900,60625563.53465943,0
1611622800000,32474.34000000,32827.33000000,32210.01000000,32758.85000000,2324.03540100,1611626399999,75505666.00678688,74824,1149.22513300,37344328.29491923,0
1611626400000,32754.20000000,32765.41000000,32230.29000000,32307.97000000,2168.25668200,1611629999999,70355766.42979308,49095,989.98170600,32116146.86170193,0
1611630000000,32307.96000000,32363.93000000,31458.00000000,31518.66000000,4883.73309100,1611633599999,155459040.94181935,99933,2110.30635200,67182895.72751638,0
1611633600000,31520.25000000,32181.90000000,31424.71000000,32000.01000000,3361.24679200,1611637199999,106920577.72781471,64042,1675.57158400,53297794.59542500,0
1611637200000,32000.01000000,32312.46000000,31784.87000000,32062.32000000,2272.54862400,1611640799999,72801492.52926790,48016,1083.96112300,34730583.23470090,0
1611640800000,32062.32000000,32073.99000000,31311.93000000,31581.73000000,4195.64010700,1611644399999,133031257.69910644,72693,2256.37416800,71536865.56268284,0
1611644400000,31581.72000000,31782.08000000,31100.00000000,31643.61000000,6371.29734500,1611647999999,200257957.23826182,133721,3145.84801800,98940700.72222313,0
1611648000000,31643.61000000,31981.99000000,31527.86000000,31896.97000000,2952.73564400,1611651599999,93778498.57264109,77599,1638.24476300,52032050.42180451,0
1611651600000,31896.97000000,32075.00000000,31373.00000000,31804.77000000,3370.06145600,1611655199999,106741240.98747532,93953,1724.66652700,54634662.34633121,0
1611655200000,31804.78000000,32450.00000000,31804.78000000,32246.68000000,4058.11986800,1611658799999,130588141.14958126,105841,2202.45517100,70869033.88374717,0
1611658800000,32247.20000000,32249.98000000,31650.00000000,31796.95000000,2789.97458400,1611662399999,89144115.28256051,72409,1365.48711000,43633950.49891846,0
1611662400000,31798.65000000,31972.73000000,31229.45000000,31296.94000000,3784.60423700,1611665999999,119599343.36135748,86449,1717.09552100,54279771.19734403,0
1611666000000,31297.76000000,31920.00000000,31201.00000000,31718.97000000,3556.69465000,1611669599999,112183332.02280718,97781,1818.98332500,57378450.80679835,0
1611669600000,31718.96000000,31780.60000000,30837.37000000,31257.73000000,6500.21259100,1611673199999,203008820.63261017,135499,2347.97559600,73403789.93890130,0
1611673200000,31259.29000000,31885.02000000,31252.00000000,31750.23000000,3825.06075200,1611676799999,120817179.77570862,78114,1898.18083400,59957131.00159764,0
1611676800000,31750.24000000,32122.81000000,31300.69000000,31985.30000000,6316.90126400,1611680399999,200793919.95069850,119851,3685.14131800,117244983.40339768,0
